region,date,dis,id,catg,target
101,19/11/1990,60,106514,11,0
104,27/12/1980,69,106515,11,0
104,18/4/2017,69,106522,11,0
103,7/2/2007,69,106524,12,0
311,15/1/2015,63,106525,11,0
107,21/11/2005,69,106526,11,0
103,16/4/2014,69,106528,11,1
103,13/8/2007,69,10653,11,0
101,3/8/2006,60,106535,11,0
302,18/8/2010,62,106536,11,0
311,9/1/2017,63,106539,11,0
309,19/5/1998,62,106543,11,0
104,27/12/1980,69,106544,11,0
306,28/8/2012,63,106548,11,0
301,24/12/2016,62,106549,11,0
309,7/5/2014,62,10655,11,0
311,23/11/2015,63,106553,11,0
101,20/11/1998,60,106556,11,0
303,16/11/2001,62,106558,11,0
312,28/12/2013,63,10656,11,0
302,28/7/1989,62,106562,11,0
101,6/6/2007,60,106565,11,0
101,16/11/1998,60,106566,11,0
103,5/12/2015,69,106567,11,0
104,13/12/2006,69,106568,11,0
312,29/9/2016,63,106569,11,0
302,29/9/2014,62,106570,11,0
311,25/2/2016,63,106571,11,0
308,18/5/2016,63,106572,11,0
101,28/9/2012,60,106573,11,0
306,5/11/2014,63,106575,11,0
305,26/5/1981,62,106578,11,0
101,12/7/1999,60,106581,11,0
104,30/11/2015,69,106587,11,0
101,8/7/2015,60,106588,11,0
306,8/10/2011,63,106589,11,0
101,7/2/2013,60,10659,11,0
103,10/6/2003,69,106590,11,0
107,27/2/2012,69,106594,11,0
101,21/7/2009,60,106595,11,0
101,30/9/2011,60,106596,11,0
107,3/12/2014,69,1066,11,0
303,27/3/2017,62,10660,11,0
309,3/3/2017,62,106601,11,0
371,11/10/1977,62,106602,12,0
101,23/1/2015,60,106608,11,0
103,19/3/2013,69,106613,11,0
101,29/8/2005,60,106615,11,0
311,12/11/2013,63,106617,11,0
372,26/1/2000,63,10662,11,0
302,1/12/2003,62,106620,11,0
101,30/5/1989,60,106621,11,0
101,1/12/1993,60,106622,11,0
101,22/5/2007,60,106625,11,0
104,8/9/2011,69,106626,11,0
310,20/6/2013,62,106628,11,0
103,10/6/1998,69,10663,11,1
107,28/8/2012,69,106631,11,0
303,11/11/2008,62,106632,11,0
301,12/8/2009,62,106634,11,0
303,3/4/2015,62,106635,11,0
101,31/7/2013,60,106637,11,0
106,2/5/1985,69,106638,11,0
311,24/10/2017,63,10664,11,0
301,31/10/2011,62,106640,11,0
312,19/3/2018,63,106644,11,0
105,27/4/2004,69,106647,11,0
311,20/6/2016,63,106648,11,1
372,7/2/2017,63,10665,11,0
101,26/12/2008,60,106650,11,0
107,20/5/2005,69,106655,11,0
103,13/10/2015,69,106659,11,0
301,28/5/1999,62,106662,11,0
305,7/1/2014,62,106665,11,0
206,21/10/2011,69,106667,11,0
101,15/4/2011,60,106669,11,0
311,16/10/2015,63,106670,11,0
106,17/7/2013,69,106674,11,0
101,23/4/2013,60,106675,11,0
103,24/12/2004,69,106676,11,0
301,14/5/1981,62,106677,11,0
311,3/4/2014,63,106678,11,1
301,23/6/2016,62,106681,11,0
101,6/4/2012,60,106683,11,0
303,11/2/2008,62,106684,11,0
107,18/1/2017,69,106687,11,0
107,7/11/2007,69,106689,11,1
104,19/7/2013,69,10669,11,0
310,16/5/2016,62,106694,11,0
310,14/5/2001,62,106699,11,0
307,17/4/2012,62,10670,11,0
107,3/11/2014,69,106700,11,0
101,4/3/1978,60,106701,11,0
310,21/9/2012,62,106703,11,0
301,30/8/2013,62,106706,11,1
107,9/7/2010,69,106708,11,0
303,9/6/2016,62,10671,11,0
301,14/10/2014,62,106710,11,0
103,3/11/2013,69,106712,11,0
310,18/11/2014,62,106717,11,0
301,8/12/1997,62,106718,11,0
311,30/9/2016,63,106719,11,0
101,28/3/2015,60,106720,11,0
303,2/3/2013,62,106721,11,0
101,28/3/2018,63,106722,11,0
306,15/7/2009,63,106723,11,0
107,18/6/2014,69,106725,11,0
104,8/9/2012,69,106727,11,0
101,12/3/2015,60,106729,12,0
103,24/5/2017,69,10673,12,0
103,27/4/2015,69,106736,11,1
302,5/6/2015,62,106738,11,0
103,11/6/2010,69,106739,11,0
312,29/7/2017,63,10674,11,0
304,23/4/2016,62,106744,11,0
302,11/12/2013,62,106747,11,0
104,14/5/2011,69,106754,11,0
103,17/11/2012,69,106759,11,0
301,29/11/2017,62,106761,11,0
311,12/1/2017,63,106762,11,0
304,17/1/2013,62,106763,11,0
101,8/4/2014,60,106764,11,0
311,14/5/2011,63,106767,11,0
101,24/12/2007,60,106768,11,0
101,23/6/2014,60,10677,11,0
311,12/10/1990,63,106770,11,0
306,27/2/2014,63,106773,11,0
311,17/11/1993,63,106775,11,0
307,10/12/1985,62,106777,11,1
301,16/3/2001,62,106780,11,0
105,8/9/1999,69,106785,11,0
101,11/11/1983,60,106786,11,0
101,24/3/2014,60,106787,11,0
101,19/5/2011,60,106791,11,0
307,29/10/2007,62,106793,11,0
304,30/11/1995,62,10680,11,0
301,26/6/2013,62,106800,11,0
101,29/3/1977,60,106802,11,0
312,22/12/2016,63,106806,11,0
103,21/5/1993,69,106809,11,0
101,20/7/2011,60,106811,11,0
101,15/5/2013,60,106815,11,0
303,22/10/2013,62,106819,11,0
305,22/6/1978,62,10682,11,0
107,9/3/1978,69,106824,11,0
101,31/12/1982,60,106825,11,0
101,5/10/1998,60,106831,11,0
312,3/10/2014,63,106835,11,0
301,23/2/2018,62,106840,11,0
104,16/1/2014,69,106841,11,0
104,20/12/2008,69,106846,11,0
307,21/1/2014,62,106850,11,0
309,27/7/2010,62,106853,11,0
309,30/9/1983,62,106856,11,0
309,12/10/2015,62,106857,11,0
311,20/6/2013,63,10686,11,0
306,26/3/1986,63,106860,11,0
101,30/4/1980,60,106862,11,0
371,10/9/2012,62,106864,11,0
309,20/9/2011,62,106868,51,0
101,1/10/2010,60,10687,11,0
101,16/2/2008,60,106871,11,0
101,26/12/2007,60,106877,11,0
101,2/12/2003,60,106880,11,0
307,21/9/2011,62,106881,11,0
101,9/5/2008,63,106886,11,0
311,28/9/2011,63,106888,11,0
101,9/3/2012,60,106891,11,0
301,25/9/1992,62,106895,51,1
101,12/11/2010,60,106897,11,0
107,14/5/2013,69,1069,11,0
103,21/12/2016,69,106900,11,0
104,2/5/2007,69,106901,11,0
379,25/9/2010,63,106904,11,0
104,28/1/2013,69,106905,11,1
101,17/9/2012,60,106907,11,0
107,13/9/2008,69,106908,11,0
104,5/5/2014,69,10691,11,0
101,20/12/2013,60,106912,11,0
103,29/11/2011,69,106914,11,0
107,15/9/2017,69,106916,11,0
101,11/4/1997,60,106920,11,0
310,2/8/2016,62,106925,11,0
371,31/10/1985,62,106929,12,0
103,16/12/2015,69,106931,11,0
101,15/12/1995,60,106932,11,0
101,23/11/2012,60,10694,11,0
312,7/3/2014,63,106940,11,0
303,21/9/2011,62,106941,11,0
304,3/11/2009,62,106943,11,0
303,2/6/2008,62,106947,11,0
101,4/11/1997,60,106948,11,0
312,30/12/1997,63,10695,11,0
101,12/11/2007,60,106950,11,0
104,16/12/2015,69,106956,11,0
310,14/8/2014,62,106957,11,0
101,25/9/2009,60,106959,11,0
311,9/11/2015,63,106962,11,0
107,15/12/1999,69,106963,11,0
101,13/11/2008,60,106967,11,0
311,12/3/2009,63,106968,11,0
311,28/8/2013,63,106970,11,0
311,16/5/2000,63,106971,11,0
311,19/3/2012,63,106973,12,0
101,16/3/1978,60,106974,11,0
311,10/1/2015,63,106987,11,0
101,25/11/2010,60,106988,11,0
103,2/4/2008,69,106989,11,0
313,24/12/2009,63,10699,11,0
101,2/9/2015,60,106990,11,0
101,29/12/1991,60,106995,12,0
104,19/9/2005,69,106997,12,0
101,2/2/2015,60,107000,11,0
311,12/5/2017,63,107005,11,0
301,8/11/2012,62,107007,11,0
302,10/5/2014,62,107008,11,0
104,25/4/2007,69,107009,11,0
101,31/7/1985,60,10701,11,0
101,15/1/2008,60,107011,11,0
103,16/10/2012,69,107012,11,1
302,27/9/1995,62,107013,11,0
101,12/11/1985,60,107014,11,0
303,16/12/2010,62,107015,11,0
303,21/10/2010,62,107017,11,0
104,16/6/2015,69,107018,11,0
101,10/9/2008,60,107025,11,0
103,19/3/2014,69,107027,11,0
304,17/2/2015,62,107031,11,0
101,14/6/2011,60,107036,11,0
308,11/9/2014,63,10704,11,0
103,10/1/2007,69,107041,11,0
107,2/12/2013,69,107046,11,0
101,3/4/2008,60,107049,11,0
104,26/12/2011,69,107050,11,0
101,19/9/2011,60,107052,11,0
104,30/4/2014,69,107055,11,0
312,16/10/2014,63,107059,11,0
302,30/1/2015,62,107061,11,0
107,13/10/2012,69,107064,11,0
311,18/11/2013,63,107065,11,0
101,16/6/2006,60,107067,11,0
101,28/9/2005,60,107068,11,0
307,3/12/1982,62,107073,11,1
310,23/9/2011,62,107074,11,0
103,30/8/2001,69,107075,11,0
301,9/12/1996,62,107076,11,0
101,22/6/1981,60,107077,11,0
104,3/3/2015,69,107080,11,0
312,2/6/2014,63,107081,11,0
101,24/2/2015,60,107087,11,0
312,15/7/1992,63,107092,11,0
301,3/4/2018,62,107093,11,0
101,18/10/2007,60,107095,11,0
107,1/12/1994,69,107096,11,0
310,7/3/2017,62,107098,11,0
303,26/2/2009,62,1071,11,0
307,29/3/1980,62,107103,11,0
101,26/5/1979,60,107108,11,0
101,19/11/2014,60,107110,11,0
103,7/9/2011,69,107111,11,0
107,20/11/2015,69,107114,11,0
306,28/5/2012,63,107115,11,0
305,25/12/2013,62,107116,11,0
103,19/9/2014,69,107121,11,0
101,30/9/2011,60,107123,12,0
101,25/12/2014,60,107125,11,0
107,9/5/2017,69,107126,11,0
312,11/12/2017,63,107129,11,0
301,30/8/2017,62,107130,11,0
306,25/12/2000,63,107131,11,0
107,8/12/2015,69,107132,11,0
104,7/8/2012,69,107136,11,0
305,23/5/2011,62,107137,11,0
104,11/8/2011,69,107141,11,0
371,14/1/2008,62,107144,11,0
107,19/9/2011,69,107145,11,1
101,14/3/2017,60,107146,11,0
101,19/4/1980,60,107148,11,0
101,22/10/2013,60,107150,11,0
305,9/10/2012,62,107152,11,0
101,21/2/2017,60,107153,11,0
303,2/7/2012,62,107154,11,0
301,5/10/1982,62,107157,11,0
301,3/2/2015,62,10716,11,0
301,29/4/2013,62,107161,11,0
311,3/12/2013,63,107162,11,0
311,6/9/1990,63,107166,11,0
301,1/1/1997,62,107167,11,0
101,12/3/2009,60,107168,11,0
312,20/8/2008,63,107169,11,0
304,28/7/1989,62,10717,11,0
104,7/1/2008,69,107173,11,0
310,6/5/1981,62,107177,11,0
101,28/5/1979,60,10718,11,0
301,26/2/2018,62,107182,11,0
310,28/1/2010,62,107183,11,0
311,12/2/2016,63,107185,11,0
107,28/5/2011,69,107188,11,0
309,9/4/2009,62,10719,11,0
104,29/12/1977,69,107190,11,0
106,31/1/1984,69,107194,51,0
312,26/3/2015,63,107197,11,0
101,25/4/2017,60,107200,11,0
311,10/7/2014,63,107201,11,0
306,28/10/2010,63,107203,11,0
104,21/5/1998,69,107204,11,0
301,22/3/1979,62,107209,11,0
104,26/6/2009,69,107211,11,0
310,30/11/2011,62,107212,11,0
312,4/5/2010,63,107214,11,0
101,16/7/2002,60,107215,11,0
310,5/9/2012,62,107217,11,0
303,25/5/2016,62,107222,11,0
104,9/10/2000,69,107226,11,0
101,17/11/2014,60,107228,11,0
307,18/5/2011,62,107237,11,0
101,8/4/2010,60,107241,11,0
101,27/10/1980,60,107242,11,0
105,12/4/1989,69,107244,11,0
302,14/6/2012,62,107245,11,0
101,14/10/1980,60,107246,11,0
104,18/5/2012,69,107247,11,0
101,23/2/2007,60,107249,11,0
103,10/4/2013,69,107251,12,0
104,2/8/2016,69,107254,11,0
101,18/4/2007,60,107259,11,0
371,27/2/2007,62,10726,11,0
107,21/5/2003,69,107261,11,0
101,8/3/2002,60,107263,11,0
101,2/10/2012,60,107266,11,0
301,30/6/2006,62,107269,11,0
103,31/12/2014,69,107273,11,0
311,10/10/2015,63,107275,11,0
306,31/12/2004,63,107277,11,0
101,14/6/2013,60,107278,11,1
101,6/2/2009,60,107286,11,0
303,23/4/2015,62,107290,11,0
304,27/2/2016,62,107291,11,0
311,21/8/1989,63,107294,11,0
107,1/4/2008,69,107297,11,0
313,20/5/2014,63,107305,11,0
301,4/4/2013,62,107308,11,0
101,24/8/2009,60,107309,11,0
104,8/1/2007,69,107310,11,0
311,11/5/1999,63,107311,11,0
303,18/8/2011,62,107312,12,0
311,21/3/2017,63,107316,12,0
310,22/5/2008,62,107317,11,0
107,8/3/2016,69,107318,11,0
309,10/12/1985,62,107319,11,0
311,9/3/2017,63,10732,11,0
306,4/2/2016,63,107321,11,0
107,15/4/2015,69,107325,11,0
104,28/4/2014,69,107327,11,0
107,2/12/2014,69,107328,11,0
306,30/7/2002,63,10733,11,0
301,2/2/1978,62,107332,11,0
107,7/5/1993,69,107334,11,0
311,30/8/2014,63,107338,12,0
301,6/5/2014,62,10734,11,0
101,8/6/2012,60,107342,11,0
104,16/12/2016,69,107344,11,0
101,21/12/2015,60,107349,11,0
306,26/11/2013,63,107350,11,0
302,26/9/2011,62,107351,11,0
103,16/6/2014,69,107352,11,0
101,23/1/1978,60,107353,11,0
306,17/12/1992,63,107357,11,0
107,13/12/1984,69,107359,11,0
101,14/7/2009,60,10736,12,0
311,27/9/2016,63,107364,11,0
303,2/11/2006,62,107367,11,0
104,30/1/2014,69,107368,11,0
311,27/11/2013,63,107369,11,0
312,10/12/2014,63,107371,12,0
101,21/1/2009,60,107372,11,0
103,28/10/2013,69,107375,11,0
303,27/9/2010,62,107379,11,0
310,20/4/2017,62,107380,11,0
103,1/6/2013,69,107385,11,0
301,30/11/2007,62,107386,11,0
312,3/6/2014,63,107390,11,0
379,11/3/2011,63,107392,11,0
107,4/12/1998,69,107396,11,0
312,27/12/2012,63,107398,11,0
104,13/12/1984,69,10740,11,0
303,28/10/2013,62,107401,11,0
103,24/10/2015,69,107403,11,1
303,19/8/1978,62,107404,11,0
104,16/5/1983,69,107405,11,0
302,16/1/2015,62,107407,11,0
107,31/1/2014,69,107408,11,0
311,31/1/2017,63,10741,11,0
307,14/11/2011,62,107410,11,0
107,20/5/2014,69,107413,11,0
101,23/5/2012,60,107416,11,0
107,30/4/2015,69,107418,11,0
104,22/9/2017,69,107421,11,0
311,19/9/2016,63,107424,11,0
101,11/1/2010,60,107425,11,0
310,16/10/2007,62,107426,11,0
107,16/12/2015,69,107427,11,0
307,20/10/2014,62,107428,11,0
101,11/1/2018,60,10743,11,0
101,23/1/1978,60,107430,11,0
107,2/1/2015,69,107431,12,0
105,31/10/1989,69,107432,11,0
302,5/3/2015,62,107434,11,0
107,27/7/1983,69,107440,11,0
313,16/5/2015,63,107441,11,0
101,8/3/2010,60,107448,11,0
311,26/1/2018,63,107449,51,0
107,29/1/1996,69,107454,11,0
104,22/10/1987,69,107455,11,0
101,30/9/1998,60,107458,11,0
305,18/4/2014,62,107463,11,0
304,8/3/2010,62,107467,11,0
101,15/11/1983,60,107471,11,0
107,13/12/1984,69,107472,11,0
310,29/1/2018,62,107475,11,0
104,18/6/2015,69,107478,11,0
302,30/1/2008,62,107480,11,0
311,9/12/1993,63,107484,11,0
302,29/5/2013,62,107485,11,0
101,19/4/1979,60,107487,11,0
311,3/10/2013,63,107488,11,0
107,18/11/2015,69,10749,11,0
101,5/5/1997,60,107492,11,0
103,28/9/2017,69,107493,11,0
104,29/1/2002,69,107498,11,0
312,29/3/2011,63,107499,11,0
371,10/3/2012,62,107502,11,0
106,9/11/2012,69,107504,11,0
101,2/6/2009,60,107508,12,0
379,11/7/2017,63,107510,11,0
103,16/3/2016,69,107512,11,1
101,3/12/2009,60,107513,11,0
306,13/2/2016,63,107515,11,0
313,8/12/2012,63,107516,11,0
101,30/6/1990,60,107517,11,0
104,1/11/1996,69,10752,11,0
307,8/10/2014,62,107521,11,0
312,22/12/2016,63,107523,11,0
309,15/2/2018,62,107529,11,0
101,14/10/2016,60,107530,11,0
104,20/6/2017,69,107532,11,0
371,12/12/2012,62,107536,11,0
101,18/5/2007,60,107540,11,0
103,14/12/2015,69,107543,11,0
101,5/7/2011,60,107544,11,0
104,7/11/2012,69,107547,11,1
371,21/5/2012,62,107548,11,0
107,23/10/1989,69,107558,11,0
306,2/11/2015,63,107559,11,0
101,23/6/2003,60,107561,11,0
103,25/12/2010,69,107567,11,0
301,3/12/2014,62,107570,11,0
104,28/1/2014,69,107572,11,0
101,5/6/2013,60,107573,11,0
311,13/5/2010,63,107578,11,0
310,8/11/2006,62,107580,11,0
303,27/12/1991,62,107583,11,1
103,21/4/2014,69,107585,51,1
103,12/6/2014,69,107588,11,0
104,20/6/2001,69,10759,11,0
101,9/7/2007,60,107590,11,0
310,23/4/2015,62,107593,11,0
104,1/4/2014,69,107594,11,1
101,3/10/2015,60,107595,11,0
101,30/3/2011,60,107600,11,0
103,14/11/2015,69,107603,11,0
310,24/10/2016,62,107604,11,0
301,27/4/1993,62,107608,11,0
301,5/10/2009,62,107609,11,0
307,21/4/2004,62,107610,11,0
305,12/8/2014,62,107611,11,0
313,20/5/2014,63,107615,11,0
311,26/5/1987,63,107616,11,0
310,30/12/2004,62,107618,11,0
103,26/10/2016,69,107621,11,0
104,6/11/2002,69,107627,11,0
101,17/12/1998,60,107628,11,0
106,24/9/1981,69,107629,11,0
309,27/12/2011,62,107631,11,0
103,27/5/1993,69,107632,11,0
310,15/12/1992,62,107635,11,0
306,20/7/2016,63,107636,11,0
306,30/11/2015,63,107637,11,0
101,11/2/2015,60,107645,11,0
101,10/2/2010,60,107646,11,0
107,11/12/2015,69,107648,11,0
306,5/5/2015,63,10765,11,0
305,29/3/2014,62,107650,11,0
308,14/4/2016,63,107652,11,0
306,15/12/2011,63,10766,11,0
104,20/12/2017,69,107661,11,0
301,7/5/2014,62,107662,11,0
301,28/7/2000,62,107668,11,0
301,8/3/2010,62,107669,11,0
104,10/6/2008,69,10767,11,0
303,23/5/2016,62,107670,11,0
310,29/10/2007,62,107673,11,0
101,18/9/1996,60,107676,11,0
301,20/2/2010,62,107677,11,0
301,11/5/2007,62,107681,11,0
313,7/4/2017,63,107683,11,0
304,24/2/2003,62,107686,11,0
312,11/12/2015,63,107688,11,0
101,13/12/1994,60,107693,11,0
107,9/8/2014,69,107694,11,0
301,2/10/2006,62,107696,11,0
301,2/2/1987,62,107698,11,0
311,8/3/2016,63,107699,11,0
104,31/10/2000,69,107700,11,0
104,4/3/2013,69,107704,11,0
307,19/4/2016,62,107707,11,0
104,27/5/2005,69,107710,11,0
305,26/12/2000,62,107713,11,0
303,17/7/2007,62,107717,11,0
107,12/8/2009,69,107718,11,0
309,14/4/2015,62,107720,11,0
101,20/11/2013,60,107722,11,0
304,18/3/2009,62,107727,11,0
103,22/4/1999,69,107729,11,1
107,14/5/2009,69,107732,11,0
101,22/10/1991,60,107734,11,0
101,21/7/2008,60,107735,11,0
107,22/12/1998,69,107742,11,0
302,10/5/2016,62,107744,11,0
103,12/8/2010,69,107747,11,0
101,10/6/2008,60,107749,11,0
107,5/9/2011,69,107753,11,0
104,8/10/2016,69,107755,11,0
312,24/1/2015,63,107757,11,0
104,1/8/2015,69,107759,11,0
104,16/7/2011,69,107760,11,0
101,7/3/2008,60,107761,11,0
103,10/11/2014,69,107763,11,0
101,26/10/2016,60,107764,11,1
307,18/9/1984,62,107766,12,0
101,31/8/2007,60,107768,11,0
104,20/11/2015,69,107769,11,0
313,14/12/1988,63,10777,11,0
103,26/6/2008,69,107770,11,0
311,16/6/1988,63,107771,11,0
104,28/9/1981,69,107779,11,0
104,22/9/2017,69,10778,11,0
104,1/7/2009,69,107780,11,0
311,26/3/2014,63,107783,11,0
104,11/7/1994,69,107788,11,0
101,30/6/2016,60,107789,11,0
304,16/9/1993,62,10779,11,0
206,10/6/2014,69,107790,11,0
372,22/2/2010,63,107794,11,0
301,4/10/2013,62,107795,11,0
312,24/5/2017,63,107796,11,0
101,19/7/2002,63,107797,11,0
104,9/2/2008,69,107799,11,0
101,21/9/2010,60,1078,11,0
312,11/1/2016,63,107800,11,0
101,30/4/2008,60,107802,11,0
311,20/11/1997,63,107803,11,0
310,21/10/2016,62,107805,11,0
311,9/1/2017,63,107806,11,0
311,3/4/2014,63,107809,11,0
311,4/1/2010,63,107814,11,0
107,21/5/1993,69,107815,11,0
101,27/2/1984,60,107818,11,0
371,11/1/2018,62,107822,11,0
101,20/8/2015,60,107827,11,0
101,13/10/1993,60,10783,11,0
309,12/12/2012,62,107831,11,0
107,2/12/2014,69,107837,11,0
101,19/9/2008,60,107847,11,0
104,7/3/2013,69,107849,11,0
312,22/10/2016,63,10785,11,0
107,25/10/2004,69,107854,11,0
104,14/7/2014,69,107856,11,0
104,15/2/2013,69,107858,11,0
309,16/12/2014,62,10786,11,0
101,25/10/2001,63,107861,11,0
307,5/6/2012,62,107863,11,0
311,17/6/2016,63,107866,11,0
302,18/12/2002,62,107869,11,0
206,21/10/2011,69,10787,11,0
309,9/1/2017,62,107870,11,0
107,26/4/2017,69,107871,11,0
103,10/12/2015,69,107872,11,0
107,7/1/2014,69,10788,11,0
301,30/4/2010,62,107880,11,0
313,22/9/2015,63,107882,11,0
101,17/4/2008,60,107883,11,0
101,15/7/1992,60,107884,11,0
304,16/11/2013,62,107885,11,0
311,29/6/1988,63,107890,11,0
303,29/12/1989,62,107892,11,0
101,31/12/1989,60,107902,11,1
301,30/11/2010,62,107907,11,0
107,29/8/1994,69,107916,11,0
107,14/5/2015,69,107918,11,0
304,30/9/2016,62,10792,11,0
304,29/12/2014,62,107924,11,0
101,6/2/2003,60,107926,11,0
302,11/4/2012,62,107928,11,0
301,21/10/2014,62,107930,11,0
309,4/9/2015,62,107933,11,0
101,10/6/1993,60,107936,11,0
310,24/11/2016,62,107938,11,0
302,19/12/1996,62,10794,11,0
310,20/2/2010,62,107942,11,0
103,17/11/2012,69,107943,11,0
301,5/12/2013,62,107945,11,0
306,17/12/1992,63,107946,11,0
104,6/5/1991,69,107947,11,0
107,17/8/2009,69,107949,11,0
101,30/6/1990,60,107950,11,0
107,3/10/1979,69,107951,11,0
104,31/10/1995,69,107955,51,1
107,1/11/2013,69,107956,11,0
306,4/11/2002,63,107957,12,0
312,15/3/2014,63,107958,11,0
104,27/12/2011,69,10796,11,0
107,19/11/2016,69,107962,11,0
313,28/5/2011,63,107964,11,0
306,21/11/2013,63,107965,11,0
101,24/11/2008,60,107968,11,0
310,21/4/2016,62,107970,11,0
101,31/10/2013,60,107976,11,0
101,19/4/2010,60,107978,11,0
301,19/5/1993,62,107979,11,0
101,25/8/2012,60,107980,11,0
101,15/5/1992,60,107986,11,0
307,29/5/2014,62,107987,11,0
104,5/4/2010,69,107994,11,0
311,21/12/1994,63,107999,11,0
101,4/6/2007,60,1080,11,0
305,26/12/2012,62,108004,11,0
305,25/4/2017,62,108006,11,0
304,2/3/2015,62,108007,11,0
101,21/3/2018,60,108011,11,0
107,1/2/2008,69,108016,11,0
310,18/3/2016,62,108018,11,0
107,27/11/2010,69,108019,11,0
311,23/3/2017,63,10802,11,0
303,9/12/2004,62,108020,11,0
310,30/7/2014,62,108021,11,0
308,19/9/2002,63,108023,11,0
306,31/12/2004,63,108028,11,0
301,3/12/2012,62,10803,11,0
104,3/10/2008,69,108031,11,0
107,11/5/1977,69,108033,11,0
311,30/6/1995,63,108034,11,0
107,24/4/2013,69,108035,11,0
306,28/3/2015,63,108039,11,0
103,11/12/2014,69,10804,11,0
311,12/2/2015,63,108043,11,0
306,17/10/2014,63,108046,11,0
101,22/9/2014,60,108049,11,0
311,15/12/2005,63,10805,51,0
103,3/11/2013,69,108050,11,0
101,6/2/2015,63,108054,11,0
103,6/9/2010,69,108056,11,0
101,27/9/2010,60,108057,11,0
107,20/6/2016,69,108058,11,0
305,28/6/2002,62,108065,11,1
101,19/3/1984,60,108066,11,0
301,22/12/2016,62,108067,11,0
104,11/12/2015,69,108069,11,0
304,22/12/1995,62,10807,11,0
301,18/2/2014,62,108073,11,0
101,9/7/1999,60,108074,11,0
307,12/7/2010,62,108090,11,0
301,8/11/2011,62,108094,11,0
304,13/7/2015,62,108095,11,0
101,27/7/2010,60,108104,11,0
101,5/9/2012,60,108105,11,1
104,26/7/2013,69,108106,11,0
309,5/6/2010,62,108108,11,0
311,25/9/1992,63,108110,11,0
311,24/9/2008,63,108111,11,0
103,20/11/2015,69,108112,11,0
101,17/11/2004,60,108114,11,0
107,11/3/2014,69,108115,11,0
311,24/6/2014,63,10812,11,0
306,7/3/2013,63,108126,11,0
104,6/8/2012,69,108131,11,0
307,3/12/2014,62,108133,11,1
303,22/9/1995,62,108135,12,0
101,13/12/2012,60,108138,11,0
101,21/5/2012,60,108139,11,0
301,29/9/2008,62,108140,11,0
107,4/4/2017,69,108143,11,1
301,26/5/2016,62,108151,11,0
306,29/9/2012,63,108152,11,0
303,19/2/2013,62,108154,11,0
101,5/1/2012,60,108155,11,0
107,7/1/2014,69,108158,11,0
306,12/6/2009,63,108159,11,0
301,15/4/1986,62,108160,11,0
107,16/12/2013,69,108162,11,0
302,22/9/2016,62,108163,51,0
104,22/4/1994,69,108164,11,1
307,24/11/1994,62,108167,11,0
309,21/5/2007,62,108168,12,0
101,14/2/2009,60,108171,11,0
107,26/7/2008,69,108173,11,0
306,4/4/2016,63,108176,11,0
101,16/3/2010,60,10819,11,1
103,9/3/2018,69,108190,12,0
104,7/6/2012,69,108192,11,0
101,27/8/2009,60,108196,11,0
313,27/7/2017,63,1082,11,0
303,20/2/2017,62,108202,11,0
310,21/4/2015,62,108204,11,0
101,22/3/1980,60,108205,11,0
309,23/11/2010,62,108207,11,0
104,6/11/2013,69,108208,11,0
303,19/3/1984,62,108209,11,0
103,11/12/1992,69,108212,11,0
301,20/4/2009,62,108224,11,0
101,11/6/2007,60,108225,11,0
101,8/12/2003,60,108230,11,0
311,14/10/2014,63,108231,11,0
311,13/10/2014,63,108235,11,0
